1593561600000,9.974
1593565200000,9.976
1593568800000,9.993
1593572400000,9.966
1593576000000,10.019
1593579600000,10.019
1593583200000,9.998
1593586800000,10.01
1593590400000,10.04
1593594000000,10.039
1593597600000,10.053
1593601200000,10.053
1593604800000,10.01
1593608400000,10.103
1593612000000,10.125
1593615600000,10.234
1593619200000,10.247
1593622800000,10.215
1593626400000,10.2
1593630000000,10.1
1593633600000,10.138
1593637200000,10.2
1593640800000,10.119
1593644400000,10.119
1593648000000,10.163
1593651600000,10.248
1593655200000,10.266
1593658800000,10.278
1593662400000,10.197
1593666000000,10.111
1593669600000,10.086
1593673200000,10.081
1593676800000,10.114
1593680400000,10.105
1593684000000,10.038
1593687600000,10.041
1593691200000,10.11
1593694800000,10.134
1593698400000,10.056
1593702000000,9.821
1593705600000,9.822
1593709200000,9.917
1593712800000,9.909
1593716400000,9.895
1593720000000,9.936
1593723600000,9.981
1593727200000,9.949
1593730800000,9.943
1593734400000,9.92
1593738000000,9.992
1593741600000,9.966
1593745200000,9.948
1593748800000,9.944
1593752400000,9.922
1593756000000,9.94
1593759600000,9.935
1593763200000,9.972
1593766800000,9.945
1593770400000,9.884
1593774000000,9.933
1593777600000,9.933
1593781200000,9.97
1593784800000,9.909
1593788400000,9.953
1593792000000,9.949
1593795600000,9.949
1593799200000,9.919
1593802800000,9.861
1593806400000,9.851
1593810000000,9.867
1593813600000,9.85
1593817200000,9.785
1593820800000,9.858
1593824400000,9.858
1593828000000,9.921
1593831600000,9.921
1593835200000,9.921
1593838800000,9.89
1593842400000,9.869
1593846000000,9.869
1593849600000,9.883
1593853200000,9.883
1593856800000,9.836
1593860400000,9.837
1593864000000,9.84
1593867600000,9.896
1593871200000,9.884
1593874800000,9.838
1593878400000,9.856
1593882000000,9.987
1593885600000,9.937
1593889200000,9.941
1593892800000,9.92
1593896400000,9.92
1593900000000,9.925
1593903600000,9.96
1593907200000,9.95
1593910800000,9.955
1593914400000,9.916
1593918000000,9.899
1593921600000,9.939
1593925200000,9.858
1593928800000,9.84
1593932400000,9.822
1593936000000,9.822
1593939600000,9.76
1593943200000,9.714
1593946800000,9.752
1593950400000,9.73
1593954000000,9.732
1593957600000,9.732
1593961200000,9.75
1593964800000,9.732
1593968400000,9.77
1593972000000,9.791
1593975600000,9.804
1593979200000,9.768
1593982800000,9.757
1593986400000,9.858
1593990000000,10.086
1593993600000,10.072
1593997200000,10.212
1594000800000,10.159
1594004400000,10.132
1594008000000,10.132
1594011600000,10.234
1594015200000,10.189
1594018800000,10.258
1594022400000,10.258
1594026000000,10.152
1594029600000,10.1
1594033200000,10.209
1594036800000,10.305
1594040400000,10.29
1594044000000,10.29
1594047600000,10.357
1594051200000,10.332
1594054800000,10.31
1594058400000,10.234
1594062000000,10.232
1594065600000,10.196
1594069200000,10.255
1594072800000,10.353
1594076400000,10.586
1594080000000,10.537
1594083600000,10.433
1594087200000,10.425
1594090800000,10.41
1594094400000,10.454
1594098000000,10.509
1594101600000,10.382
1594105200000,10.351
1594108800000,10.386
1594112400000,10.305
1594116000000,10.294
1594119600000,10.366
1594123200000,10.347
1594126800000,10.359
1594130400000,10.404
1594134000000,10.452
1594137600000,10.596
1594141200000,10.581
1594144800000,10.488
1594148400000,10.398
1594152000000,10.509
1594155600000,10.434
1594159200000,10.506
1594162800000,10.546
1594166400000,10.491
1594170000000,10.617
1594173600000,10.71
1594177200000,10.829
1594180800000,10.632
1594184400000,10.724
1594188000000,10.71
1594191600000,10.815
1594195200000,10.968
1594198800000,11.175
1594202400000,11.175
1594206000000,11.157
1594209600000,10.923
1594213200000,11.103
1594216800000,11.016
1594220400000,11.147
1594224000000,11.123
1594227600000,11.178
1594231200000,11.081
1594234800000,11.092
1594238400000,10.997
1594242000000,11.034
1594245600000,11.039
1594249200000,11.063
1594252800000,11.0
1594256400000,10.895
1594260000000,10.874
1594263600000,10.895
1594267200000,10.876
1594270800000,10.934
1594274400000,11.146
1594278000000,11.123
1594281600000,11.085
1594285200000,11.023
1594288800000,10.934
1594292400000,11.06
1594296000000,11.27
1594299600000,11.126
1594303200000,10.913
1594306800000,10.675
1594310400000,10.634
1594314000000,10.682
1594317600000,10.706
1594321200000,10.61
1594324800000,10.808
1594328400000,10.832
1594332000000,10.79
1594335600000,10.786
1594339200000,10.64
1594342800000,10.651
1594346400000,10.622
1594350000000,10.559
1594353600000,10.461
1594357200000,10.464
1594360800000,10.404
1594364400000,10.468
1594368000000,10.597
1594371600000,10.562
1594375200000,10.493
1594378800000,10.454
1594382400000,10.533
1594386000000,10.509
1594389600000,10.6
1594393200000,10.663
1594396800000,10.678
1594400400000,10.623
1594404000000,10.63
1594407600000,10.652
1594411200000,10.347
1594414800000,10.38
1594418400000,10.41
1594422000000,10.52
1594425600000,10.588
1594429200000,10.638
1594432800000,10.65
1594436400000,10.58
1594440000000,10.598
1594443600000,10.598
1594447200000,10.563
1594450800000,10.598
1594454400000,10.556
1594458000000,10.478
1594461600000,10.505
1594465200000,10.485
1594468800000,10.535
1594472400000,10.652
1594476000000,10.81
1594479600000,10.85
1594483200000,10.791
1594486800000,10.85
1594490400000,10.808
1594494000000,10.808
1594497600000,10.832
1594501200000,10.787
1594504800000,10.71
1594508400000,10.73
1594512000000,10.836
1594515600000,10.85
1594519200000,10.766
1594522800000,10.745
1594526400000,10.724
1594530000000,10.705
1594533600000,10.685
1594537200000,10.633
1594540800000,10.655
1594544400000,10.661
1594548000000,10.702
1594551600000,10.658
1594555200000,10.728
1594558800000,10.559
1594562400000,10.577
1594566000000,10.598
1594569600000,10.653
1594573200000,10.656
1594576800000,10.619
1594580400000,10.624
1594584000000,10.706
1594587600000,10.724
1594591200000,10.774
1594594800000,10.79
1594598400000,10.826
1594602000000,10.755
1594605600000,10.748
1594609200000,10.696
1594612800000,10.717
1594616400000,10.937
1594620000000,10.892
1594623600000,11.084
1594627200000,11.169
1594630800000,11.063
1594634400000,11.063
1594638000000,11.146
1594641600000,11.089
1594645200000,11.2
1594648800000,11.052
1594652400000,11.063
1594656000000,11.06
1594659600000,11.024
1594663200000,10.884
1594666800000,10.643
1594670400000,10.724
1594674000000,10.758
1594677600000,10.637
1594681200000,10.675
1594684800000,10.568
1594688400000,10.621
1594692000000,10.574
1594695600000,10.472
1594699200000,10.445
1594702800000,10.459
1594706400000,10.472
1594710000000,10.408
1594713600000,10.559
1594717200000,10.567
1594720800000,10.527
1594724400000,10.632
1594728000000,10.808
1594731600000,10.745
1594735200000,10.766
1594738800000,10.86
1594742400000,10.933
1594746000000,10.969
1594749600000,10.968
1594753200000,10.937
1594756800000,10.976
1594760400000,10.874
1594764000000,10.941
1594767600000,10.819
1594771200000,10.871
1594774800000,11.112
1594778400000,11.288
1594782000000,11.142
1594785600000,11.165
1594789200000,11.189
1594792800000,11.057
1594796400000,10.939
1594800000000,11.013
1594803600000,10.979
1594807200000,11.084
1594810800000,10.997
1594814400000,11.147
1594818000000,11.089
1594821600000,11.126
1594825200000,10.944
1594828800000,10.942
1594832400000,11.032
1594836000000,10.993
1594839600000,10.974
1594843200000,11.039
1594846800000,11.062
1594850400000,11.063
1594854000000,11.018
1594857600000,10.892
1594861200000,10.997
1594864800000,10.999
1594868400000,10.854
1594872000000,10.855
1594875600000,10.855
1594879200000,10.674
1594882800000,10.559
1594886400000,10.468
1594890000000,10.372
1594893600000,10.529
1594897200000,10.445
1594900800000,10.511
1594904400000,10.535
1594908000000,10.561
1594911600000,10.572
1594915200000,10.529
1594918800000,10.584
1594922400000,10.57
1594926000000,10.57
1594929600000,10.462
1594933200000,10.591
1594936800000,10.68
1594940400000,10.678
1594944000000,10.675
1594947600000,10.714
1594951200000,10.745
1594954800000,10.591
1594958400000,10.595
1594962000000,10.533
1594965600000,10.688
1594969200000,10.692
1594972800000,10.581
1594976400000,10.581
1594980000000,10.586
1594983600000,10.643
1594987200000,10.685
1594990800000,10.649
1594994400000,10.587
1594998000000,10.574
1595001600000,10.56
1595005200000,10.523
1595008800000,10.614
1595012400000,10.627
1595016000000,10.645
1595019600000,10.645
1595023200000,10.622
1595026800000,10.588
1595030400000,10.57
1595034000000,10.559
1595037600000,10.516
1595041200000,10.516
1595044800000,10.547
1595048400000,10.586
1595052000000,10.612
1595055600000,10.51
1595059200000,10.519
1595062800000,10.59
1595066400000,10.568
1595070000000,10.589
1595073600000,10.589
1595077200000,10.618
1595080800000,10.618
1595084400000,10.618
1595088000000,10.568
1595091600000,10.544
1595095200000,10.614
1595098800000,10.679
1595102400000,10.679
1595106000000,10.557
1595109600000,10.54
1595113200000,10.537
1595116800000,10.59
1595120400000,10.591
1595124000000,10.591
1595127600000,10.523
1595131200000,10.508
1595134800000,10.544
1595138400000,10.539
1595142000000,10.552
1595145600000,10.552
1595149200000,10.637
1595152800000,10.538
1595156400000,10.534
1595160000000,10.463
1595163600000,10.463
1595167200000,10.459
1595170800000,10.42
1595174400000,10.5
1595178000000,10.54
1595181600000,10.54
1595185200000,10.551
1595188800000,10.559
1595192400000,10.591
1595196000000,10.622
1595199600000,10.64
1595203200000,10.682
1595206800000,10.598
1595210400000,10.598
1595214000000,10.643
1595217600000,10.608
1595221200000,10.656
1595224800000,10.577
1595228400000,10.625
1595232000000,10.629
1595235600000,10.593
1595239200000,10.519
1595242800000,10.532
1595246400000,10.538
1595250000000,10.491
1595253600000,10.491
1595257200000,10.559
1595260800000,10.535
1595264400000,10.58
1595268000000,10.535
1595271600000,10.42
1595275200000,10.41
1595278800000,10.412
1595282400000,10.391
1595286000000,10.391
1595289600000,10.454
1595293200000,10.433
1595296800000,10.426
1595300400000,10.416
1595304000000,10.416
1595307600000,10.491
1595311200000,10.451
1595314800000,10.575
1595318400000,10.58
1595322000000,10.664
1595325600000,10.644
1595329200000,10.616
1595332800000,10.669
1595336400000,10.586
1595340000000,10.601
1595343600000,11.061
1595347200000,11.207
1595350800000,11.189
1595354400000,11.123
1595358000000,11.086
1595361600000,11.18
1595365200000,11.155
1595368800000,11.186
1595372400000,11.187
1595376000000,11.233
1595379600000,11.285
1595383200000,11.288
1595386800000,11.257
1595390400000,11.163
1595394000000,11.132
1595397600000,11.146
1595401200000,11.046
1595404800000,11.135
1595408400000,11.235
1595412000000,11.328
1595415600000,11.322
1595419200000,11.329
1595422800000,11.3
1595426400000,11.361
1595430000000,11.3
1595433600000,11.209
1595437200000,11.2
1595440800000,11.24
1595444400000,11.297
1595448000000,11.255
1595451600000,11.275
1595455200000,11.553
1595458800000,11.564
1595462400000,11.683
1595466000000,11.606
1595469600000,11.585
1595473200000,11.664
1595476800000,11.618
1595480400000,11.491
1595484000000,11.546
1595487600000,11.516
1595491200000,11.492
1595494800000,11.52
1595498400000,11.577
1595502000000,11.577
1595505600000,11.52
1595509200000,11.492
1595512800000,11.395
1595516400000,11.45
1595520000000,11.466
1595523600000,11.492
1595527200000,11.473
1595530800000,11.45
1595534400000,11.425
1595538000000,11.515
1595541600000,11.515
1595545200000,11.439
1595548800000,11.292
1595552400000,11.249
1595556000000,11.294
1595559600000,11.249
1595563200000,11.126
1595566800000,11.189
1595570400000,11.039
1595574000000,11.055
1595577600000,11.086
1595581200000,11.179
1595584800000,11.22
1595588400000,11.175
1595592000000,11.155
1595595600000,11.048
1595599200000,11.105
1595602800000,11.151
1595606400000,11.147
1595610000000,11.14
1595613600000,11.235
1595617200000,11.203
1595620800000,11.196
1595624400000,11.214
1595628000000,11.099
1595631600000,11.105
1595635200000,11.288
1595638800000,11.273
1595642400000,11.385
1595646000000,11.367
1595649600000,11.39
1595653200000,11.405
1595656800000,11.361
1595660400000,11.304
1595664000000,11.333
1595667600000,11.514
1595671200000,11.461
1595674800000,11.529
1595678400000,11.549
1595682000000,11.436
1595685600000,11.381
1595689200000,11.422
1595692800000,11.472
1595696400000,11.538
1595700000000,11.55
1595703600000,11.587
1595707200000,11.552
1595710800000,11.612
1595714400000,11.584
1595718000000,11.61
1595721600000,11.497
1595725200000,11.572
1595728800000,11.648
1595732400000,11.68
1595736000000,11.677
1595739600000,11.698
1595743200000,11.81
1595746800000,11.806
1595750400000,11.911
1595754000000,11.875
1595757600000,11.594
1595761200000,11.663
1595764800000,11.56
1595768400000,11.619
1595772000000,11.69
1595775600000,11.595
1595779200000,11.597
1595782800000,11.55
1595786400000,11.534
1595790000000,11.527
1595793600000,11.48
1595797200000,11.48
1595800800000,11.552
1595804400000,11.552
1595808000000,11.71
1595811600000,11.847
1595815200000,11.826
1595818800000,11.683
1595822400000,11.639
1595826000000,11.616
1595829600000,11.68
1595833200000,11.585
1595836800000,11.459
1595840400000,11.428
1595844000000,11.397
1595847600000,11.457
1595851200000,11.466
1595854800000,11.312
1595858400000,11.048
1595862000000,11.04
1595865600000,11.011
1595869200000,11.33
1595872800000,11.35
1595876400000,11.36
1595880000000,11.382
1595883600000,11.302
1595887200000,11.834
1595890800000,11.602
1595894400000,11.971
1595898000000,11.87
1595901600000,11.695
1595905200000,11.655
1595908800000,11.787
1595912400000,11.67
1595916000000,11.628
1595919600000,11.616
1595923200000,11.432
1595926800000,11.422
1595930400000,11.467
1595934000000,11.601
1595937600000,11.573
1595941200000,11.584
1595944800000,11.713
1595948400000,11.868
1595952000000,11.748
1595955600000,11.724
1595959200000,11.745
1595962800000,11.796
1595966400000,11.832
1595970000000,11.778
1595973600000,11.709
1595977200000,11.76
1595980800000,11.706
1595984400000,11.796
1595988000000,11.98
1595991600000,12.195
1595995200000,12.155
1595998800000,12.123
1596002400000,12.18
1596006000000,12.009
1596009600000,11.859
1596013200000,11.8
1596016800000,11.88
1596020400000,11.821
1596024000000,11.853
1596027600000,11.902
1596031200000,11.734
1596034800000,11.862
1596038400000,11.791
1596042000000,11.784
1596045600000,11.843
1596049200000,11.826
1596052800000,11.782
1596056400000,11.883
1596060000000,11.861
1596063600000,11.645
1596067200000,11.752
1596070800000,11.724
1596074400000,11.582
1596078000000,11.669
1596081600000,11.669
1596085200000,11.602
1596088800000,11.781
1596092400000,11.602
1596096000000,11.812
1596099600000,11.735
1596103200000,11.66
1596106800000,11.691
1596110400000,11.605
1596114000000,11.682
1596117600000,11.683
1596121200000,11.615
1596124800000,11.752
1596128400000,11.821
1596132000000,11.88
1596135600000,11.872
1596139200000,11.882
1596142800000,11.848
1596146400000,11.744
1596150000000,11.893
1596153600000,11.762
1596157200000,11.698
1596160800000,11.639
1596164400000,11.605
1596168000000,11.627
1596171600000,11.77
1596175200000,11.84
1596178800000,11.82
1596182400000,11.793
1596186000000,11.79
1596189600000,11.797
1596193200000,11.828
1596196800000,11.808
1596200400000,11.75
1596204000000,11.81
1596207600000,11.905
1596211200000,12.062
1596214800000,12.003
1596218400000,11.903
1596222000000,11.977
1596225600000,11.967
1596229200000,12.085
1596232800000,12.128
1596236400000,12.257
1596240000000,12.138
1596243600000,12.179
1596247200000,12.279
1596250800000,12.283
1596254400000,12.31
1596258000000,12.492
1596261600000,12.492
1596265200000,12.468
1596268800000,12.499
1596272400000,12.549
1596276000000,12.422
1596279600000,12.474
1596283200000,12.516
1596286800000,12.389
1596290400000,12.467
1596294000000,12.805
1596297600000,12.954
1596301200000,13.16
1596304800000,13.21
1596308400000,13.361
1596312000000,13.369
1596315600000,13.348
1596319200000,13.331
1596322800000,13.404
1596326400000,13.341
1596330000000,13.464
1596333600000,13.353
1596337200000,13.661
1596340800000,12.118
1596344400000,12.415
1596348000000,12.429
1596351600000,12.625
1596355200000,12.589
1596358800000,12.679
1596362400000,12.392
1596366000000,12.211
1596369600000,12.054
1596373200000,12.204
1596376800000,12.25
1596380400000,12.224
1596384000000,12.363
1596387600000,12.457
1596391200000,12.437
1596394800000,12.308
1596398400000,12.3
1596402000000,12.282
1596405600000,12.256
1596409200000,12.229
1596412800000,12.332
1596416400000,12.387
1596420000000,12.437
1596423600000,12.383
1596427200000,12.401
1596430800000,12.419
1596434400000,12.485
1596438000000,12.579
1596441600000,12.508
1596445200000,12.43
1596448800000,12.512
1596452400000,12.654
1596456000000,12.578
1596459600000,12.701
1596463200000,12.62
1596466800000,12.578
1596470400000,12.567
1596474000000,12.742
1596477600000,12.747
1596481200000,12.585
1596484800000,12.509
1596488400000,12.324
1596492000000,12.317
1596495600000,12.427
1596499200000,12.727
1596502800000,12.683
1596506400000,12.552
1596510000000,12.502
1596513600000,12.576
1596517200000,12.573
1596520800000,12.535
1596524400000,12.595
1596528000000,12.6
1596531600000,12.561
1596535200000,12.606
1596538800000,12.363
1596542400000,12.487
1596546000000,12.394
1596549600000,12.59
1596553200000,12.629
1596556800000,12.587
1596560400000,12.64
1596564000000,12.518
1596567600000,12.518
1596571200000,12.563
1596574800000,12.617
1596578400000,12.598
1596582000000,12.55
1596585600000,12.492
1596589200000,12.442
1596592800000,12.415
1596596400000,12.506
1596600000000,12.718
1596603600000,12.579
1596607200000,12.628
1596610800000,12.629
1596614400000,12.672
1596618000000,12.718
1596621600000,12.81
